CustomerID,Total_Spend,Frequency,Total_Items,Unique_Products,Avg_Basket_Value,Churn
14423,265.2,1,120,3,265.2,1
14426,2885.58,6,1603,151,480.93,0
14428,534.12,3,194,35,178.04,0
14431,470.36,1,130,17,470.36,1
14432,249.17000000000002,1,308,46,249.17000000000002,0
14434,310.8,1,92,3,310.8,0
14436,89.06,1,129,9,89.06,1
14437,63.0,1,60,5,63.0,1
14438,131.9,1,82,9,131.9,1
14439,2661.24,1,526,32,2661.24,1
14440,1558.73,3,449,31,519.5766666666667,0
14441,697.4000000000001,2,212,22,348.70000000000005,0
14442,1589.82,2,482,58,794.91,1
14443,991.52,3,666,58,330.50666666666666,0
14446,669.76,2,620,161,334.88,0
14447,601.03,2,313,34,300.515,0
14448,102.35000000000001,1,44,18,102.35000000000001,0
14449,399.91,2,333,98,199.955,0
14450,483.25,3,241,32,161.08333333333334,1
14451,360.0,1,204,52,360.0,0
14452,127.37,1,46,29,127.37,0
14453,119.93,1,49,22,119.93,1
14456,1817.86,5,1617,437,363.572,0
14457,113.64,1,88,4,113.64,1
14459,1837.92,1,760,37,1837.92,1
14460,434.34,3,881,14,144.78,1
14461,2102.67,3,765,172,700.89,1
14462,1673.7,10,761,140,167.37,0
14463,529.62,3,179,6,176.54,1
14465,1038.44,3,398,107,346.1466666666667,1
14466,1785.65,6,829,32,297.60833333333335,0
14467,131.7,1,37,15,131.7,0
14470,297.64,1,138,35,297.64,0
14472,1852.67,8,1135,153,231.58375,1
14473,234.34000000000003,2,88,7,117.17000000000002,1
14475,925.85,3,447,35,308.6166666666667,1
14476,193.0,1,110,17,193.0,1
14477,523.0,2,300,3,261.5,0
14479,316.25,2,117,18,158.125,1
14481,636.51,2,489,25,318.255,1
14482,465.95000000000005,2,234,20,232.97500000000002,0
14483,137.1,1,97,9,137.1,1
14487,816.61,4,459,81,204.1525,0
14489,463.38,1,299,30,463.38,1
14491,340.93,2,139,17,170.465,1
14493,611.22,1,327,29,611.22,0
14495,40.599999999999994,1,22,2,40.599999999999994,0
14496,538.8100000000001,2,159,16,269.40500000000003,1
14497,475.37,1,235,29,475.37,1
14498,1281.79,4,689,104,320.4475,0
14499,367.81,2,188,71,183.905,0
14500,356.85,3,117,6,118.95,1
14501,251.21,2,161,9,125.605,1
14502,1163.22,7,532,201,166.17428571428573,0
14503,597.07,1,381,40,597.07,0
14504,542.71,3,263,81,180.90333333333334,0
14505,4222.74,6,1922,388,703.79,0
14506,818.96,3,251,82,272.9866666666667,0
14507,924.6899999999999,4,478,71,231.17249999999999,0
14508,137.56,1,70,24,137.56,0
14511,329.89,2,145,16,164.945,0
14512,275.28,2,122,19,137.64,1
14513,455.59000000000003,3,361,11,151.86333333333334,1
14514,403.11,2,173,36,201.555,0
14515,765.65,2,371,25,382.825,0
14517,252.45,1,73,14,252.45,0
14520,165.0,1,100,1,165.0,0
14522,831.5,3,429,15,277.1666666666667,0
14523,241.09,1,251,12,241.09,1
14524,1731.93,8,643,161,216.49125,0
14525,2820.29,7,1720,163,402.8985714285714,0
14527,5834.95,43,1481,275,135.69651162790697,0
14529,338.14,2,186,113,169.07,0
14530,2482.32,5,1051,121,496.46400000000006,0
14532,932.85,4,284,45,233.2125,1
14533,1143.36,3,1467,36,381.11999999999995,0
14534,3029.7400000000002,14,1481,263,216.41000000000003,0
14535,1652.81,2,966,166,826.405,0
14536,170.95,1,39,18,170.95,1
14538,106.5,1,30,3,106.5,0
14540,637.93,2,300,53,318.965,0
14541,1307.3500000000001,7,597,70,186.76428571428573,0
14542,103.25,1,19,5,103.25,1
14543,3231.5,14,599,37,230.82142857142858,0
14544,1101.77,1,836,53,1101.77,0
14546,1602.1,3,908,209,534.0333333333333,0
14548,652.8,2,256,2,326.4,1
14549,289.24,1,136,56,289.24,1
14551,125.43,1,66,7,125.43,0
14552,164.22,1,90,57,164.22,1
14553,312.32,2,182,35,156.16,0
14555,186.34,1,90,14,186.34,0
14557,788.38,1,510,16,788.38,1
14560,1565.2,15,625,25,104.34666666666666,0
14561,1080.76,3,1014,67,360.25333333333333,1
14562,2999.2200000000003,10,1138,143,299.922,0
14565,3099.12,4,1540,111,774.78,1
14566,1432.0,1,800,4,1432.0,1
14567,800.76,1,172,13,800.76,0
14570,217.21,2,94,28,108.605,1
14572,2063.2400000000002,5,1183,153,412.648,0
14573,1639.82,9,534,127,182.20222222222222,1
14576,35.400000000000006,1,12,1,35.400000000000006,1
14577,646.64,3,280,70,215.54666666666665,0
14583,741.72,4,552,172,185.43,0
14584,1033.06,4,381,68,258.265,1
14586,237.36,1,444,19,237.36,1
14587,1452.68,8,716,166,181.585,0
14589,39.75,1,5,3,39.75,1
14591,204.02,1,91,33,204.02,0
14593,339.59,2,118,54,169.795,0
14594,255.0,1,146,31,255.0,0
14595,300.03000000000003,2,147,12,150.01500000000001,0
14597,165.1,1,118,3,165.1,0
14600,393.33000000000004,1,125,25,393.33000000000004,1
14603,660.0,1,400,2,660.0,1
14606,9784.63,73,5040,727,134.03602739726026,0
14607,495.0,1,300,3,495.0,0
14608,790.95,2,193,7,395.475,0
14609,601.56,4,7026,2,150.39,1
14616,406.08000000000004,3,104,2,135.36,1
14618,211.8,1,92,5,211.8,0
14619,394.44,1,152,20,394.44,1
14620,412.78000000000003,2,214,26,206.39000000000001,1
14621,1002.91,3,410,45,334.30333333333334,0
14622,320.58000000000004,1,146,21,320.58000000000004,1
14623,601.48,3,253,87,200.49333333333334,0
14625,899.63,2,335,51,449.815,1
14626,1571.29,2,879,64,785.645,0
14628,671.96,2,272,22,335.98,1
14631,630.08,2,352,24,315.04,0
14632,114.56,1,96,8,114.56,1
14633,344.90000000000003,1,96,20,344.90000000000003,1
14636,300.19,1,117,16,300.19,0
14639,1989.23,4,789,93,497.3075,0
14640,1483.3600000000001,4,572,63,370.84000000000003,0
14643,693.8100000000001,2,815,30,346.90500000000003,1
14644,187.50000000000003,1,66,8,187.50000000000003,0
14645,597.09,2,381,28,298.545,1
14646,202443.63999999998,46,143851,553,4400.948695652173,0
14647,236.04000000000002,1,91,24,236.04000000000002,1
14649,895.18,3,657,95,298.3933333333333,0
14651,415.47,1,185,59,415.47,0
14652,114.18,1,53,29,114.18,1
14653,344.81,1,305,29,344.81,0
14655,810.56,1,522,14,810.56,0
14656,291.05,2,120,73,145.525,1
14657,638.94,3,339,83,212.98000000000002,0
14658,123.14,1,23,14,123.14,0
14659,2067.98,7,974,135,295.42571428571426,0
14660,285.74,2,228,24,142.87,1
14662,512.28,3,322,82,170.76,0
14665,1276.18,4,502,62,319.045,0
14667,7071.55,19,3942,286,372.18684210526317,0
14669,1259.24,3,770,158,419.74666666666667,1
14670,392.86,2,326,107,196.43,1
14672,765.55,2,454,58,382.775,1
14673,373.49,1,213,15,373.49,0
14676,2170.96,5,2092,28,434.192,0
14680,27586.510000000002,15,13007,72,1839.1006666666667,0
14681,498.95,3,76,6,166.31666666666666,1
14682,52.0,2,80,1,26.0,1
14684,622.77,3,354,162,207.59,0
14687,628.38,1,470,15,628.38,1
14688,4186.45,16,2953,112,261.653125,0
14689,112.8,1,76,13,112.8,1
14690,212.56,1,84,28,212.56,0
14691,1769.07,4,607,50,442.2675,0
14692,591.55,4,265,53,147.8875,1
14693,172.9,1,34,8,172.9,1
14696,1778.41,6,1439,101,296.4016666666667,0
14697,188.60999999999999,2,181,22,94.30499999999999,1
14699,109.13000000000001,1,77,8,109.13000000000001,1
14700,1541.1,2,848,56,770.55,0
14701,1941.43,7,666,188,277.34714285714284,0
14702,1867.34,10,699,122,186.73399999999998,0
14704,372.82,3,169,87,124.27333333333333,0
14705,179.0,1,100,1,179.0,1
14708,701.1800000000001,2,410,12,350.59000000000003,0
14709,4264.04,10,2164,67,426.404,0
14711,2355.63,9,795,177,261.7366666666667,0
14712,421.47,2,195,20,210.735,0
14713,2029.61,9,1236,130,225.51222222222222,0
14715,594.75,3,297,44,198.25,0
14716,181.72,1,319,19,181.72,0
14719,488.12,2,398,70,244.06,0
14720,401.13,2,147,22,200.565,0
14722,180.42000000000002,1,118,28,180.42000000000002,1
14723,453.95,3,197,67,151.31666666666666,0
14727,268.58,1,62,10,268.58,1
14729,313.49,1,197,69,313.49,1
14730,872.13,5,509,142,174.426,0
14731,251.01999999999998,2,182,23,125.50999999999999,0
14732,1927.19,6,1135,87,321.1983333333333,0
14733,9044.2,11,3645,98,822.2,0
14735,4332.25,25,1591,83,173.29,0
14737,1081.75,2,303,13,540.875,0
14738,757.6500000000001,5,351,28,151.53000000000003,0
14739,2247.58,4,2678,32,561.895,0
14740,1448.21,3,735,85,482.7366666666667,1
14741,864.96,4,558,25,216.24,0
14744,928.03,5,519,14,185.606,0
14745,1220.26,5,1038,46,244.052,1
14747,328.2,1,84,18,328.2,1
14748,1118.77,4,1061,75,279.6925,0
14753,563.15,1,211,30,563.15,1
14754,228.26999999999998,1,173,15,228.26999999999998,0
14755,3171.98,8,1369,109,396.4975,0
14757,420.5,1,160,19,420.5,1
14758,1484.06,4,419,54,371.015,1
14759,870.85,2,247,47,435.425,0
14760,89.2,1,40,5,89.2,1
14761,97.5,1,58,7,97.5,0
14762,300.52,1,341,21,300.52,1
14765,95.5,2,22,8,47.75,0
14766,2050.85,5,1199,96,410.16999999999996,0
14768,133.20000000000002,1,40,4,133.20000000000002,0
14769,10073.36,7,7037,712,1439.0514285714287,0
14770,876.42,2,490,49,438.21,1
14772,139.26,1,82,9,139.26,1
14775,701.46,2,802,39,350.73,0
14776,1862.22,8,2230,44,232.7775,0
14778,730.86,2,306,34,365.43,1
14779,386.15,3,84,40,128.71666666666667,1
14780,332.8,1,210,19,332.8,0
14782,200.10000000000002,1,114,6,200.10000000000002,1
14784,114.68,1,56,4,114.68,0
14790,364.04,2,384,22,182.02,0
14794,679.54,4,311,37,169.885,0
14795,131.45000000000002,1,17,6,131.45000000000002,1
14796,6579.62,14,4846,337,469.97285714285715,0
14798,97.4,2,104,7,48.7,0
14800,3939.55,10,3333,228,393.95500000000004,0
14803,845.55,3,370,35,281.84999999999997,1
14805,109.25,1,29,19,109.25,0
14806,193.39000000000001,1,330,11,193.39000000000001,1
14808,2184.41,7,1665,157,312.0585714285714,0
14810,1866.78,10,912,97,186.678,0
14813,152.88,2,66,25,76.44,1
14816,271.85,1,5,4,271.85,1
14817,1110.34,2,655,52,555.17,1
14818,657.8,3,324,41,219.26666666666665,1
14819,84.72,1,48,3,84.72,0
14820,242.19,2,145,15,121.095,0
14821,48.800000000000004,1,20,2,48.800000000000004,1
14823,321.43,3,88,56,107.14333333333333,1
14824,755.51,2,349,19,377.755,0
14825,1493.67,8,612,70,186.70875,0
14828,2139.76,3,2172,17,713.2533333333334,1
14829,531.63,3,364,33,177.21,0
14834,851.2,3,376,34,283.73333333333335,0
14837,1649.5,4,1436,96,412.375,1
14840,62.85,1,31,4,62.85,1
14841,2375.57,4,1235,88,593.8925,0
14842,1901.52,3,711,86,633.84,0
14844,2257.6800000000003,3,1301,64,752.5600000000001,0
14847,309.4,1,120,13,309.4,1
14849,5784.53,17,4088,145,340.2664705882353,0
14850,325.75,1,293,21,325.75,1
14851,206.13,1,139,14,206.13,0
14852,2188.42,5,1390,67,437.684,0
14853,214.5,1,34,3,214.5,0
14854,2740.03,7,1820,110,391.4328571428572,1
14855,645.65,2,267,13,322.825,1
14857,522.52,1,188,29,522.52,0
14859,927.12,2,463,40,463.56,0
14862,304.09999999999997,1,430,21,304.09999999999997,0
14865,37.2,1,96,3,37.2,0
14866,6766.92,4,3023,29,1691.73,0
14867,710.28,3,328,31,236.76,1
14868,1634.77,5,871,74,326.954,0
14869,387.06,1,354,48,387.06,0
14870,327.25,1,119,13,327.25,1
14871,335.3,3,109,44,111.76666666666667,0
14873,519.68,1,168,28,519.68,1
14875,1465.3200000000002,2,558,46,732.6600000000001,1
14878,1184.26,7,691,54,169.18,0
14880,690.59,3,365,45,230.1966666666667,1
14883,571.99,4,592,35,142.9975,0
14885,765.3199999999999,1,724,15,765.3199999999999,1
14886,364.8,1,160,18,364.8,1
14887,1862.0,1,1100,6,1862.0,1
14888,369.2,1,184,20,369.2,1
14889,135.9,1,90,10,135.9,1
14890,125.65,1,51,7,125.65,1
14891,554.38,2,505,30,277.19,1
14894,655.75,1,265,23,655.75,1
14895,7974.79,13,3418,242,613.4453846153846,0
14896,468.77000000000004,2,279,43,234.38500000000002,1
14897,345.4,2,152,17,172.7,0
14898,991.18,5,852,60,198.236,0
14901,1093.83,7,522,59,156.26142857142855,0
14903,2398.62,4,1330,195,599.655,0
14905,616.15,2,287,14,308.075,1
14907,2608.18,5,1307,110,521.636,0
14908,277.8,1,132,9,277.8,1
14911,91872.33,130,50196,1462,706.7102307692307,0
14912,482.78999999999996,1,445,14,482.78999999999996,0
14913,917.15,3,1362,57,305.71666666666664,0
14915,307.48,2,112,12,153.74,1
14916,967.76,3,830,54,322.58666666666664,0
14918,1610.15,2,675,39,805.075,1
14920,977.77,2,509,57,488.885,1
14921,903.01,1,631,53,903.01,0
14924,310.05,1,64,10,310.05,1
14930,2362.96,3,1160,116,787.6533333333333,1
14931,554.65,2,278,26,277.325,0
14932,363.53,1,80,17,363.53,1
14934,1890.94,2,1042,68,945.47,1
14935,1784.71,1,935,10,1784.71,1
14936,5072.88,3,2352,124,1690.96,0
14937,759.56,1,172,13,759.56,0
14944,4922.51,9,2465,96,546.9455555555555,0
14947,290.82,2,179,14,145.41,1
14948,834.27,5,569,45,166.85399999999998,0
14951,311.69,1,311,20,311.69,1
14952,6724.25,9,2951,99,747.1388888888889,0
14957,58.49,1,34,12,58.49,1
14958,483.72999999999996,3,128,33,161.2433333333333,1
14959,537.32,3,400,33,179.10666666666668,0
14960,88.3,1,20,2,88.3,0
14961,5899.93,8,3251,175,737.49125,0
14962,126.7,1,44,5,126.7,1
14963,294.2,1,167,37,294.2,0
14964,206.21,1,143,13,206.21,1
14965,596.09,2,363,80,298.045,1
14970,1119.75,3,165,10,373.25,0
14972,114.77,1,28,18,114.77,1
14973,1314.45,3,369,29,438.15000000000003,1
14976,559.96,4,162,38,139.99,0
14978,1921.3700000000001,5,523,136,384.274,1
14981,102.12,1,97,8,102.12,1
14984,102.23,1,20,16,102.23,0
14985,292.01,2,256,78,146.005,1
14987,163.2,1,64,2,163.2,0
14988,334.54,1,141,40,334.54,1
14995,119.31,1,51,37,119.31,0
14997,433.67999999999995,2,924,21,216.83999999999997,0
14998,414.87,2,258,70,207.435,1
15002,1641.76,4,862,93,410.44,1
15004,1220.38,1,622,153,1220.38,1
15005,4932.14,22,3229,289,224.18818181818185,0
15007,156.91,1,69,12,156.91,1
15012,188.56,1,84,46,188.56,0
15014,117.72999999999999,1,68,2,117.72999999999999,0
15016,170.04,1,76,20,170.04,1
15018,291.34000000000003,2,94,17,145.67000000000002,0
15019,252.81,1,150,64,252.81,1
15021,1385.3600000000001,6,630,250,230.89333333333335,0
15023,5009.07,8,2184,270,626.13375,0
15024,830.62,5,404,62,166.124,0
15026,464.2,3,225,56,154.73333333333332,1
15027,966.9699999999999,3,523,27,322.3233333333333,0
15028,185.97,1,119,14,185.97,0
15030,518.28,2,372,7,259.14,1
15031,261.79,2,115,42,130.895,0
15032,4959.1,3,2968,29,1653.0333333333335,1
15033,1605.65,6,901,202,267.60833333333335,0
15034,2640.38,5,1326,158,528.076,0
15035,252.73000000000002,1,245,26,252.73000000000002,1
15036,429.56,3,316,107,143.18666666666667,1
15038,497.7,4,123,90,124.425,0
15039,18655.19,39,8573,382,478.3382051282051,0
15041,179.93,1,103,66,179.93,1
15042,135.93,1,30,5,135.93,1
15044,5500.53,14,1622,152,392.895,0
15045,735.66,2,114,11,367.83,1
15046,3924.73,11,2535,123,356.7936363636364,0
15047,343.62,1,222,22,343.62,1
15048,321.48,3,170,74,107.16000000000001,0
15049,121.17000000000002,1,63,3,121.17000000000002,1
15050,1278.78,2,917,50,639.39,0
15051,377.74,1,351,34,377.74,0
15052,207.73000000000002,1,79,27,207.73000000000002,1
15053,478.6,2,514,28,239.3,0
15057,1489.5,2,668,25,744.75,1
15058,1432.31,8,721,138,179.03875,0
15059,1008.6,7,405,127,144.0857142857143,0
15061,40567.76,41,21064,59,989.4575609756098,0
15062,987.86,4,763,47,246.965,1
15063,370.79999999999995,1,56,5,370.79999999999995,1
15065,2858.75,3,1181,132,952.9166666666666,0
15067,1744.76,3,954,82,581.5866666666667,1
15068,239.95999999999998,1,130,39,239.95999999999998,0
15069,1109.53,1,520,70,1109.53,1
15070,106.2,1,36,1,106.2,1
15071,982.07,2,269,25,491.035,1
15073,861.96,2,428,22,430.98,0
15074,735.67,1,431,41,735.67,1
15075,773.03,1,447,27,773.03,1
15076,880.85,1,571,49,880.85,1
15078,7580.150000000001,24,3813,83,315.83958333333334,0
15079,895.61,4,389,46,223.9025,1
15081,336.25,3,133,21,112.08333333333333,0
15083,88.2,1,38,5,88.2,1
15087,306.94,1,470,15,306.94,1
15089,2036.28,3,1189,117,678.76,0
15090,381.32,1,208,23,381.32,1
15092,457.81,2,135,23,228.905,1
15093,4027.1,5,3279,51,805.42,0
15095,1370.6,4,1079,30,342.65,1
15098,39916.5,3,121,1,13305.5,1
15099,410.48,1,343,23,410.48,1
15100,876.0,3,80,1,292.0,1
15101,102.28,1,34,4,102.28,0
15103,291.68,1,148,13,291.68,0
15104,993.54,2,635,66,496.77,1
15105,1176.54,3,690,45,392.18,0
15106,1032.83,3,822,67,344.27666666666664,0
15107,319.5,6,169,12,53.25,1
15108,1159.25,3,490,49,386.4166666666667,1
15109,484.95,1,131,28,484.95,1
15110,376.55,2,121,13,188.275,0
15111,288.5,1,106,16,288.5,0
15114,2252.28,9,2532,112,250.25333333333336,0
15116,790.97,2,255,20,395.485,0
15117,675.73,2,1085,31,337.865,0
15118,244.8,1,1440,1,244.8,1
15119,266.4,1,88,14,266.4,1
15120,358.82,1,296,21,358.82,1
15121,295.15,1,125,18,295.15,0
15122,1633.78,3,800,65,544.5933333333334,1
15123,1069.47,1,509,53,1069.47,0
15124,90.75,1,89,9,90.75,0
15125,10795.48,12,5909,97,899.6233333333333,0
15128,1170.24,3,1007,66,390.08,0
15129,2796.73,10,1621,48,279.673,0
15130,330.11,1,197,22,330.11,1
15132,842.23,3,633,47,280.74333333333334,0
15133,982.42,3,680,27,327.4733333333333,1
15134,897.5500000000001,5,539,34,179.51000000000002,0
15135,139.05,1,43,9,139.05,1
15136,582.9,1,374,29,582.9,0
15139,178.96,2,208,13,89.48,1
15140,2052.85,6,1464,64,342.14166666666665,0
15143,259.45,1,150,14,259.45,1
15144,4005.64,12,2068,100,333.80333333333334,0
15145,724.03,2,438,35,362.015,0
15146,1327.16,2,1473,90,663.58,1
15147,623.5,1,366,28,623.5,1
15149,520.8000000000001,1,128,23,520.8000000000001,1
15150,4360.29,7,3037,256,622.8985714285715,0
15152,2712.23,7,1413,120,387.4614285714286,0
15154,254.28,1,89,66,254.28,1
15157,1505.37,2,1910,89,752.685,0
15159,9563.85,20,6011,226,478.1925,0
15160,158.16,1,84,4,158.16,1
15163,155.0,1,48,10,155.0,0
15164,363.23,2,142,52,181.615,0
15165,487.75,1,160,27,487.75,1
15167,158.8,1,65,39,158.8,1
15171,1289.5,1,290,5,1289.5,1
15172,886.74,3,838,60,295.58,0
15174,135.75,1,145,11,135.75,1
15175,224.14,1,454,23,224.14,1
15178,40.5,1,30,3,40.5,1
15179,1455.12,3,1294,45,485.03999999999996,0
15180,87.5,1,36,6,87.5,1
15181,434.99999999999994,2,252,10,217.49999999999997,0
15182,622.85,2,253,24,311.425,1
15184,235.23000000000002,1,73,20,235.23000000000002,0
15186,229.26,1,162,10,229.26,0
15187,1868.88,5,800,36,373.776,0
15189,12635.77,33,4627,72,382.90212121212124,0
15192,1044.32,3,918,36,348.1066666666666,1
15194,5488.22,13,3956,177,422.1707692307692,0
15197,773.25,2,202,15,386.625,0
15198,193.64,2,120,10,96.82,1
15199,967.75,3,305,4,322.5833333333333,0
15201,1236.54,5,1210,35,247.308,1
15203,1517.72,5,1464,75,303.544,0
15204,316.58,1,258,9,316.58,1
15205,653.24,2,378,37,326.62,1
15206,236.7,3,90,3,78.89999999999999,0
15208,323.52,2,154,16,161.76,0
15210,331.18,1,228,20,331.18,1
15211,383.07,1,117,23,383.07,0
15212,101.8,1,36,5,101.8,1
15213,328.35,2,272,22,164.175,1
15214,956.75,3,740,64,318.9166666666667,0
15215,300.04,1,92,16,300.04,0
15216,96.6,1,28,2,96.6,1
15218,4645.91,9,2628,71,516.2122222222222,0
15219,305.75,1,45,9,305.75,1
15220,1284.05,5,1137,84,256.81,0
15221,403.25,1,43,5,403.25,1
15222,585.0,1,440,5,585.0,1
15223,755.75,2,213,14,377.875,1
15224,322.08,2,152,13,161.04,1
15225,409.40000000000003,1,226,23,409.40000000000003,1
15226,154.41,1,71,8,154.41,1
15227,876.8199999999999,3,589,36,292.2733333333333,0
15228,2224.03,3,1505,83,741.3433333333334,0
15230,429.6,2,351,23,214.8,1
15232,612.06,2,686,26,306.03,1
15234,197.0,1,196,14,197.0,1
15235,2247.51,12,1324,132,187.29250000000002,1
15236,321.05,1,269,15,321.05,1
15237,1328.72,3,983,89,442.9066666666667,0
15238,772.78,2,577,37,386.39,0
15239,461.79,1,373,30,461.79,0
15240,1382.55,4,989,41,345.6375,0
15241,1411.52,7,1604,75,201.6457142857143,0
15243,316.68,1,185,22,316.68,1
15244,297.94,1,240,15,297.94,0
15245,2515.84,3,1784,55,838.6133333333333,1
15246,514.15,2,247,32,257.075,1
15247,356.0,1,160,6,356.0,1
15249,5639.34,11,3071,188,512.6672727272727,0
15251,9695.82,8,5704,92,1211.9775,0
15252,300.55,1,99,14,300.55,0
15253,640.6,3,600,37,213.53333333333333,0
15254,300.36,1,275,18,300.36,1
15256,98.45,1,55,6,98.45,1
15257,317.15,1,46,7,317.15,1
15258,623.16,2,142,32,311.58,1
15260,1810.77,7,885,62,258.68142857142857,1
15261,254.82,1,270,19,254.82,1
15262,178.95000000000002,1,73,10,178.95000000000002,1
15263,156.51,1,89,12,156.51,1
15265,1506.1200000000001,2,612,76,753.0600000000001,1
15266,119.3,1,18,6,119.3,1
15267,1407.76,2,704,7,703.88,0
15270,1850.29,5,1017,21,370.058,0
15271,1592.58,10,786,116,159.25799999999998,0
15272,298.96,1,182,27,298.96,0
15279,290.51,1,189,19,290.51,1
15280,113.12,1,154,16,113.12,1
15281,2191.78,8,1128,113,273.9725,0
15288,2006.3600000000001,4,721,74,501.59000000000003,0
15289,697.98,2,768,41,348.99,0
15290,4459.87,13,2255,51,343.06692307692305,0
15291,3640.02,11,1456,56,330.9109090909091,0
15292,178.39,1,55,24,178.39,1
15296,2599.49,5,1275,118,519.8979999999999,0
15298,3358.2200000000003,7,2120,87,479.7457142857143,0
15299,2435.01,4,2577,4,608.7525,0
15301,4446.19,11,2301,130,404.1990909090909,0
15303,574.02,1,248,31,574.02,1
15304,582.5,7,86,8,83.21428571428571,0
15306,657.07,2,512,30,328.535,0
15307,205.3,1,37,12,205.3,1
15308,310.47,1,175,19,310.47,1
15311,48338.85,70,30679,522,690.555,0
15312,924.85,4,516,42,231.2125,1
15313,52.0,1,25,1,52.0,1
15314,327.97,1,313,24,327.97,1
15315,233.54,1,262,16,233.54,0
15316,165.0,1,100,1,165.0,1
15319,204.5,1,175,16,204.5,1
15321,1159.47,1,545,38,1159.47,0
15322,679.68,1,416,42,679.68,1
15325,161.74,1,231,47,161.74,1
15326,311.71,1,386,29,311.71,1
15329,754.0,2,386,42,377.0,0
15332,1661.06,4,652,29,415.265,1
15333,1028.56,1,344,16,1028.56,1
15334,347.87,3,272,66,115.95666666666666,1
15339,257.9,1,159,40,257.9,0
15341,2020.52,1,812,17,2020.52,1
15342,406.09,1,283,24,406.09,1
15343,364.5,1,84,21,364.5,1
15344,308.69,1,91,17,308.69,0
15346,252.42000000000002,1,144,17,252.42000000000002,1
15347,201.60000000000002,1,130,5,201.60000000000002,1
15348,158.04,1,84,9,158.04,1
15349,463.90999999999997,2,321,65,231.95499999999998,1
15350,115.65,1,51,5,115.65,1
15351,876.24,2,342,90,438.12,0
15353,770.12,2,341,59,385.06,1
15356,2567.9900000000002,9,1549,209,285.33222222222224,0
15358,6734.86,18,5868,280,374.1588888888889,0
15361,418.92,1,336,7,418.92,1
15363,326.0,1,144,16,326.0,1
15364,913.19,2,493,29,456.595,1
15365,1945.15,4,875,56,486.2875,0
15366,602.51,2,621,37,301.255,1
15367,1416.18,2,750,65,708.09,0
15370,2039.25,5,798,65,407.85,0
15372,2007.3999999999999,1,2924,27,2007.3999999999999,1
15373,1686.9,9,354,65,187.43333333333334,0
15374,168.0,1,126,3,168.0,1
15376,977.22,2,533,94,488.61,0
15379,3703.29,7,2305,145,529.0414285714286,1
15380,1004.5600000000001,3,272,19,334.85333333333335,0
15381,596.85,2,171,8,298.425,1
15382,4709.9,5,3305,174,941.9799999999999,0
15384,642.41,2,596,34,321.205,1
15386,394.14,1,446,31,394.14,1
15388,140.54,1,88,10,140.54,1
15389,500.0,1,400,1,500.0,1
15392,665.46,2,716,43,332.73,0
15393,124.10000000000001,1,94,8,124.10000000000001,0
15394,1854.14,3,772,53,618.0466666666667,0
15395,107.45,1,17,7,107.45,1
15396,288.18,1,122,14,288.18,1
15397,94.0,1,20,6,94.0,1
15398,634.85,1,375,35,634.85,0
15399,305.17,1,139,15,305.17,0
15400,716.2,5,390,10,143.24,1
15402,626.35,2,693,34,313.175,1
15405,349.1,1,193,8,349.1,1
15406,252.29,1,130,42,252.29,0
15407,740.73,3,329,62,246.91,0
15408,267.18,1,106,34,267.18,1
15410,3450.84,8,1200,48,431.355,1
15411,382.21,2,155,22,191.105,0
15412,190.53,1,108,10,190.53,1
15414,36.2,1,12,5,36.2,0
15415,559.61,1,551,46,559.61,1
15416,3144.33,3,1698,135,1048.11,0
15417,508.8,1,284,28,508.8,1
15421,739.36,3,379,35,246.45333333333335,0
15422,97.7,2,38,6,48.85,1
15424,383.34,2,554,17,191.67,1
15426,634.13,2,255,101,317.065,0
15429,243.06,1,309,44,243.06,0
15433,533.3,2,534,40,266.65,1
15434,587.28,3,479,32,195.76,0
15436,484.1,1,246,124,484.1,0
15437,200.16,1,79,44,200.16,1
15438,156.57999999999998,1,59,25,156.57999999999998,1
15440,237.66,2,125,25,118.83,0
15442,594.0,1,120,2,594.0,1
15443,1054.34,3,541,106,351.44666666666666,0
15445,113.5,1,58,5,113.5,1
15447,155.17,1,85,9,155.17,1
15448,494.64,1,232,28,494.64,1
15449,647.7,2,516,30,323.85,0
15452,403.08,2,220,44,201.54,0
15453,701.2,4,357,102,175.3,0
15454,179.1,1,86,23,179.1,1
15456,434.59000000000003,3,633,48,144.86333333333334,1
15457,237.07,1,132,56,237.07,1
15460,214.26,1,107,53,214.26,1
15462,234.6,3,172,9,78.2,1
15464,1044.65,1,348,155,1044.65,1
15465,6419.08,16,987,41,401.1925,0
15466,334.53,1,246,56,334.53,1
15467,402.56,2,235,36,201.28,0
15469,304.3,1,128,16,304.3,0
15472,371.56,1,251,76,371.56,1
15475,454.10999999999996,1,319,29,454.10999999999996,1
15480,905.5,1,303,45,905.5,1
15482,1928.3,4,675,17,482.075,0
15483,225.26,4,291,74,56.315,1
15484,1632.62,1,1476,110,1632.62,0
15485,1268.13,2,578,33,634.065,0
15488,91.32000000000001,1,73,2,91.32000000000001,1
15489,348.26,1,220,23,348.26,0
15491,3100.09,6,1646,108,516.6816666666667,1
15492,487.74,1,327,28,487.74,0
15493,1286.95,3,358,126,428.98333333333335,0
15494,1119.88,1,1071,87,1119.88,0
15497,970.6,1,528,10,970.6,0
15498,10183.55,21,4853,304,484.93095238095236,0
15500,406.02,1,154,18,406.02,0
